path,cells,dims_match,header_exact,byte_exact_full,diff_全部cell(含浮点),diff_pathing(去浮点),cosmetic_wall_void(边界浮点),cell_match%,pathing_match%,w2W,W2w,w2V,V2w,status
GENERIC_CAVE\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_ALLCAVEBOSSROOM_C.LAYOUT,45200,True,True,False,66,53,13,99.8540,99.8827,3,29,0,21,ok
ACT1\1X1_ZONE1_S2W1_CONCAVE_CLIFF_TEMPLATE.LAYOUT,56475,True,True,False,66,6,60,99.8831,99.9894,0,6,0,0,ok
DWARVENLAB\1X1ENTRANCE_N\1X1_ENTRANCE_N_LM_A.LAYOUT,56500,True,True,False,66,3,63,99.8832,99.9947,0,0,3,0,ok
CATACOMB\1X1SW\1X1_SW_PB_A.LAYOUT,75900,True,True,False,66,42,24,99.9130,99.9447,0,41,0,1,ok
ACT3_Z1\1X1_WALL_N2S2W0\1X1_WALL_N2S2W0_LM_A.LAYOUT,25000,True,True,False,65,20,45,99.7400,99.9200,1,19,0,0,ok
ACT3_Z1\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_LM_A.LAYOUT,31626,True,True,False,65,34,31,99.7945,99.8925,6,26,0,2,ok
ESTHSHRINE\1X1W\1X1_W_BB_A.LAYOUT,34776,True,True,False,65,47,18,99.8131,99.8648,19,28,0,0,ok
DRAGON\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_DRAGONBOSSROOM_B.LAYOUT,45451,True,True,False,65,3,62,99.8570,99.9934,0,2,0,1,ok
CATACOMB\1X1EXIT_S\1X1_EXIT_S_BB_A.LAYOUT,62150,True,True,False,65,51,14,99.8954,99.9179,0,51,0,0,ok
ACT2_Z2\TEMPLATES\1X1_MESA_N0S5E0W0\1X1MESA_N0S5E0W0_TEMPLATE.LAYOUT,62750,True,True,False,65,65,0,99.8964,99.8964,9,0,0,56,ok
ACT2_Z2\TEMPLATES\1X1_MESA_N5S0E0W0\1X1MESA_N5S0E0W0_TEMPLATE.LAYOUT,62750,True,True,False,65,65,0,99.8964,99.8964,9,0,0,56,ok
ACT3_Z1\TEMPLATES\1X1_CONVEX_N1S0E0W1\1X1_CONVEX_N1S0E0W1_TEMPLATE.LAYOUT,62750,True,True,False,65,42,23,99.8964,99.9331,2,40,0,0,ok
ACT3_Z1\TEMPLATES\1X1_CONVEX_N2S0E1W0\1X1_CONVEX_N2S0E1W0_TEMPLATE.LAYOUT,62750,True,True,False,65,42,23,99.8964,99.9331,2,40,0,0,ok
DRAGON\1X1ENTRANCE_W\1X1_ENTRANCE_W_LM_B.LAYOUT,69000,True,True,False,65,19,46,99.9058,99.9725,2,4,0,13,ok
ACT2_Z2\TEMPLATES\1X1_CLIFF_CONCAVE_S1E1\1X1CLIFF_CONCAVE_S1E1_TEMPLATE.LAYOUT,52675,True,True,False,64,3,61,99.8785,99.9943,3,0,0,0,ok
ACT3_Z1\1X1_SWAMP_N0S5E0W0\1X1_SWAMP_N0S5E0W0_LM_A.LAYOUT,62750,True,True,False,64,64,0,99.8980,99.8980,6,21,0,37,ok
CATACOMB\1X1SEW\1X1_SEW_LM_A.LAYOUT,82775,True,True,False,64,56,8,99.9227,99.9323,0,56,0,0,ok
ACT3_Z1\1X1_ENTRANCE_N0E2W2\1X1_ENTRANCE_N0E2W2_JT_A.LAYOUT,37901,True,True,False,63,31,32,99.8338,99.9182,12,19,0,0,ok
ACT3_Z1\TEMPLATES\1X1_CONVEX_N0S1E0W2\1X1_CONVEX_N0S1E0W2_TEMPLATE.LAYOUT,62750,True,True,False,63,40,23,99.8996,99.9363,2,38,0,0,ok
ACT3_Z1\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_PB_A.LAYOUT,25250,True,True,False,62,49,13,99.7545,99.8059,17,30,0,2,ok
ACT3_Z1\1X1_WALL_N1S1E0_SPECIAL\1X1_WALL_N1S1E0_PB_A_SPECIAL.LAYOUT,25250,True,True,False,62,23,39,99.7545,99.9089,3,20,0,0,ok
ACT3_Z2\1X1_WALL_N2S2W0_SPECIAL\1X1_WALL_N2S2W0_PB_A_SPECIAL.LAYOUT,31250,True,True,False,62,41,21,99.8016,99.8688,4,28,0,9,ok
ACT3_Z1\TEMPLATES\1X1_CONVEX_N0S2E2W0\1X1_CONVEX_N0S2E2W0_TEMPLATE.LAYOUT,62750,True,True,False,62,39,23,99.9012,99.9378,2,37,0,0,ok
DRAGON\1X1ENTRANCE_E\1X1_ENTRANCE_E_JT_A.LAYOUT,69000,True,True,False,62,53,9,99.9101,99.9232,27,15,0,11,ok
DRAGON_TOWER\1X1EW\1X1_EW_PB_B.LAYOUT,75250,True,True,False,62,24,38,99.9176,99.9681,7,17,0,0,ok
DRAGON_TOWER\1X1EXIT_N\1X1_EXIT_N_LM_A.LAYOUT,87500,True,True,False,62,41,21,99.9291,99.9531,4,35,0,2,ok
ACT3_Z1\1X1_WALL_N1S1E0_LANDMARK_WITCH\1X1_WALL_N1S1E0_LANDMARK_WITCH_BB_A.LAYOUT,25250,True,True,False,61,27,34,99.7584,99.8931,6,19,0,2,ok
DWARVENLAB\DWARVENLAB_TEST.LAYOUT,40401,True,True,False,61,61,0,99.8490,99.8490,0,56,0,5,ok
DRAGON\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_PB_A.LAYOUT,57200,True,True,False,61,11,50,99.8934,99.9808,11,0,0,0,ok
CATACOMB\1X1SE\1X1_SE_LM_A.LAYOUT,75900,True,True,False,61,36,25,99.9196,99.9526,0,36,0,0,ok
ACT3_Z1\1X1_ENTRANCE_N2S2W0\1X1_ENTRANCE_N2S2W0_BB_A.LAYOUT,31250,True,True,False,60,33,27,99.8080,99.8944,5,22,0,6,ok
ACT3_Z1\1X1_WALL_N2S2W0\1X1_WALL_N2S2W0_PB_A.LAYOUT,25000,True,True,False,58,29,29,99.7680,99.8840,10,10,0,9,ok
DRAGON\1X1EXIT_W\1X1_EXIT_W_PB_A.LAYOUT,25351,True,True,False,58,25,33,99.7712,99.9014,22,1,0,2,ok
CATACOMB\1X1ENTRANCE_W\1X1_ENTRANCE_W_BB_A.LAYOUT,41676,True,True,False,58,58,0,99.8608,99.8608,56,0,2,0,ok
DWARVENLAB\1X1SE\1X1_SE_LM_A.LAYOUT,62750,True,True,False,58,3,55,99.9076,99.9952,0,0,1,2,ok
ACT1\1X1_ZONE1_TEMPLET.LAYOUT,90300,True,True,False,58,34,24,99.9358,99.9623,2,32,0,0,ok
ACT3_Z1\1X1_SWAMP_N5S0E0W5\1X1_SWAMP_N5S0E0W5_LM_A.LAYOUT,62750,True,True,False,57,57,0,99.9092,99.9092,8,14,0,35,ok
ACT3_Z1\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_JT_A.LAYOUT,25250,True,True,False,56,40,16,99.7782,99.8416,7,33,0,0,ok
ACT3_Z2\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_PB_A.LAYOUT,25100,True,True,False,56,29,27,99.7769,99.8845,10,17,0,2,ok
ACT2_Z2\1X1_CLIFF_S0E1W1\1X1CLIFF_S0E1W1_BB_A.LAYOUT,31375,True,True,False,56,55,1,99.8215,99.8247,15,40,0,0,ok
CATACOMB\1X1EXIT_W\1X1_EXIT_W_JT_A.LAYOUT,37901,True,True,False,56,52,4,99.8522,99.8628,7,45,0,0,ok
ACT3_Z2\1X1_WALL_N0E2W2_SPECIAL\1X1_WALL_N0E2W2_PB_A_SPECIAL.LAYOUT,44176,True,True,False,56,52,4,99.8732,99.8823,6,46,0,0,ok
ACT3_Z1\1X1_SWAMP_N5S0E5W5\1X1_SWAMP_N5S0E5W5_LM_A.LAYOUT,62750,True,True,False,56,56,0,99.9108,99.9108,9,31,0,16,ok
CATACOMB\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_JT_A.LAYOUT,78750,True,True,False,56,10,46,99.9289,99.9873,0,6,0,4,ok
ACT3_Z1\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_BB_A.LAYOUT,25250,True,True,False,55,37,18,99.7822,99.8535,3,13,0,21,ok
ACT3_Z2\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_BB_A.LAYOUT,25250,True,True,False,55,37,18,99.7822,99.8535,3,13,0,21,ok
VAULT\1X1EXIT_E\1X1_EXIT_E_PB_A.LAYOUT,45200,True,True,False,55,3,52,99.8783,99.9934,3,0,0,0,ok
ACT3_Z2\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_JT_A.LAYOUT,25250,True,True,False,54,38,16,99.7861,99.8495,6,32,0,0,ok
ACT2_Z1\TEMPLATES\1X1_WALL_N2S2W0\1X1WALL_N2S2W0_TEMPLATE_A.LAYOUT,56500,True,True,False,54,51,3,99.9044,99.9097,30,20,0,1,ok
VAULT\1X1ENTRANCE_E\1X1_ENTRANCE_E_LM_A.LAYOUT,62750,True,True,False,54,53,1,99.9139,99.9155,28,22,0,3,ok
ACT3_Z1\1X1_WALL_S0E1W1_LANDMARK_WITCH\1X1_WALL_S0E1W1_LANDMARK_WITCH_JT_A.LAYOUT,25100,True,True,False,53,20,33,99.7888,99.9203,4,16,0,0,ok
ACT2_Z1\TEMPLATES\1X1_CONCAVE_S2W1_SPECIAL\1X1_CONCAVE_S2W1_TEMPLATE_A_SPECIAL.LAYOUT,56500,True,True,False,53,51,2,99.9062,99.9097,28,22,0,1,ok
ACT2_Z2\TEMPLATES\1X1_MESA_N0S0E0W5\1X1MESA_N0S0E0W5_TEMPLATE.LAYOUT,62750,True,True,False,53,53,0,99.9155,99.9155,9,0,0,44,ok
CATACOMB\1X1ENTRANCE_W\1X1_ENTRANCE_W_LM_A.LAYOUT,69000,True,True,False,53,53,0,99.9232,99.9232,7,46,0,0,ok
CATACOMB\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_CATACOMBBOSSROOM_D.LAYOUT,78750,True,True,False,53,2,51,99.9327,99.9975,0,2,0,0,ok
ACT3_Z1\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_BB_A.LAYOUT,25351,True,True,False,52,31,21,99.7949,99.8777,0,14,0,17,ok
DRAGON\1X1SE\1X1_SE_PB_A.LAYOUT,40200,True,True,False,52,29,23,99.8706,99.9279,13,16,0,0,ok
ACT3_Z1\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_JT_A.LAYOUT,25351,True,True,False,51,38,13,99.7988,99.8501,13,25,0,0,ok
ACT3_Z2\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_JT_A.LAYOUT,25351,True,True,False,51,38,13,99.7988,99.8501,13,25,0,0,ok
ACT3_Z1\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_PB_A.LAYOUT,25351,True,True,False,51,47,4,99.7988,99.8146,4,43,0,0,ok
PHASE_BEAST_ROOMS\ACT2Z1\PHASEBEAST_A2Z1_JT_A.LAYOUT,22500,True,True,False,50,33,17,99.7778,99.8533,22,3,0,8,ok
ACT3_Z2\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_JT_A.LAYOUT,25100,True,True,False,50,37,13,99.8008,99.8526,11,26,0,0,ok
ACT3_Z2\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_PB_A.LAYOUT,25351,True,True,False,50,46,4,99.8028,99.8185,5,41,0,0,ok
ACT2_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0_LAKE_SE\1X1OPEN_N0S0E0W0_LAKE_SE_TEMPLATE.LAYOUT,62750,True,True,False,50,50,0,99.9203,99.9203,0,0,0,50,ok
DRAGON\1X1NW\1X1_NW_BB_A.LAYOUT,50451,True,True,False,49,49,0,99.9029,99.9029,49,0,0,0,ok
CATACOMB\1X1NS\1X1_NS_LM_A.LAYOUT,69025,True,True,False,49,47,2,99.9290,99.9319,0,47,0,0,ok
DRAGON\1X1ENTRANCE_E\1X1_ENTRANCE_E_LM_A.LAYOUT,69000,True,True,False,48,11,37,99.9304,99.9841,6,1,0,4,ok
DWARVENLAB\1X1NSW\1X1_NSW_JT_A.LAYOUT,69025,True,True,False,48,39,9,99.9305,99.9435,21,18,0,0,ok
ACT3_Z1\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_JT_A.LAYOUT,25100,True,True,False,47,33,14,99.8127,99.8685,12,21,0,0,ok
ACT3_Z2\1X1_WALL_N0E2W2_LANDMARK_GHOSTCART\1X1_WALL_N0E2W2_LANDMARK_GHOSTCART_BB.LAYOUT,25351,True,True,False,47,44,3,99.8146,99.8264,10,27,0,7,ok
DRAGON_TOWER\1X1EW\1X1_EW_LM_A.LAYOUT,75551,True,True,False,47,38,9,99.9378,99.9497,3,33,0,2,ok
ACT3_Z2\1X1_WALL_N2S2W0_SPECIAL_THREESISTERS\1X1_WALL_N2S2W0_SPECIAL_THREESISTERS_BB_A.LAYOUT,37500,True,True,False,46,35,11,99.8773,99.9067,7,24,0,4,ok
ACT3_Z1\1X1_ENTRANCE_N0E2W2\1X1_ENTRANCE_N0E2W2_PB_A.LAYOUT,50200,True,True,False,46,25,21,99.9084,99.9502,7,18,0,0,ok
ACT3_Z2\1X1_WALL_N2S2W0\1X1_WALL_N2S2W0_JT_A.LAYOUT,25000,True,True,False,45,39,6,99.8200,99.8440,4,35,0,0,ok
CATACOMB\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_CATACOMBBOSSROOM_A.LAYOUT,106675,True,True,False,45,35,10,99.9578,99.9672,16,18,0,1,ok
ACT3_Z1\1X1_WALL_N2S2W0\1X1_WALL_N2S2W0_JT_A.LAYOUT,25000,True,True,False,44,31,13,99.8240,99.8760,3,28,0,0,ok
ACT3_Z1\1X1_WALL_S0E1W1_SPECIAL_SAWMILL\1X1_WALL_S0E1W1_SPECIAL_SAWMILL_PB_A.LAYOUT,37650,True,True,False,44,25,19,99.8831,99.9336,10,15,0,0,ok
CATACOMB\1X1EXIT_S\1X1_EXIT_S_JT_A.LAYOUT,48400,True,True,False,44,44,0,99.9091,99.9091,1,43,0,0,ok
CATACOMB\1X1NSE\1X1_NSE_JT_A.LAYOUT,62150,True,True,False,44,41,3,99.9292,99.9340,18,23,0,0,ok
ACT2_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0_LAKE_SW\1X1OPEN_N0S0E0W0_LAKE_SW_TEMPLATE.LAYOUT,62750,True,True,False,44,44,0,99.9299,99.9299,0,0,0,44,ok
DWARVENLAB\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_LM_A.LAYOUT,80601,True,True,False,44,28,16,99.9454,99.9653,28,0,0,0,ok
DWARVENLAB\1X1SINGLE_ROOM_BOSS\TEMPALCHEMISTBOSSROOM.LAYOUT,80601,True,True,False,44,28,16,99.9454,99.9653,28,0,0,0,ok
NETHER\1X1NS\1X1_NS_LM_A.LAYOUT,65325,True,True,False,43,37,6,99.9342,99.9434,1,36,0,0,ok
CATACOMB\1X1SEW\1X1_SEW_BB_A.LAYOUT,82775,True,True,False,43,35,8,99.9481,99.9577,4,15,6,10,ok
ACT3_Z1\1X1_SWAMP_N5S0E0W5\1X1_SWAMP_N5S0E0W5_JT_A.LAYOUT,62750,True,True,False,42,40,2,99.9331,99.9363,23,11,2,4,ok
ACT3_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0_LANDMARK_OASIS_L\1X1_OPEN_N0S0E0W0_LANDMARK_LOASIS.LAYOUT,62750,True,True,False,42,42,0,99.9331,99.9331,0,28,0,14,ok
DRAGON\1X1NEW\1X1_NEW_BB_A.LAYOUT,67725,True,True,False,42,32,10,99.9380,99.9528,31,1,0,0,ok
ACT3_Z1\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_BB_A.LAYOUT,25100,True,True,False,41,14,27,99.8367,99.9442,1,13,0,0,ok
ACT3_Z1\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_PB_A.LAYOUT,25100,True,True,False,41,19,22,99.8367,99.9243,10,7,0,2,ok
ACT3_Z2\TEMPLATES\1X1_ENTRANCE_N1S1E0\1X1_ENTRANCE_N1S1E0_TEMPLATE.LAYOUT,25250,True,True,False,41,30,11,99.8376,99.8812,2,28,0,0,ok
ACT3_Z2\TEMPLATES\1X1_ENTRANCE_N0E2W2\1X1_ENTRANCE_N0E2W2_TEMPLATE.LAYOUT,25351,True,True,False,41,30,11,99.8383,99.8817,2,28,0,0,ok
ACT3_Z1\TEMPLATES\1X1_WALL_N0E2W2\1X1_WALL_N0E2W2_TEMPLATE.LAYOUT,50200,True,True,False,41,30,11,99.9183,99.9402,2,28,0,0,ok
ACT3_Z1\TEMPLATES\1X1_WALL_N1S1E0\1X1_WALL_N1S1E0_TEMPLATE.LAYOUT,56500,True,True,False,41,30,11,99.9274,99.9469,2,28,0,0,ok
DRAGON_TOWER\1X1EXIT_E\1X1_EXIT_E_JT_A.LAYOUT,70200,True,True,False,41,18,23,99.9416,99.9744,10,0,0,8,ok
ACT3_Z1\1X1_CONCAVE_S1E1\1X1_CONCAVE_S1E1_LM_A.LAYOUT,15750,True,True,False,40,12,28,99.7460,99.9238,0,12,0,0,ok
ACT3_Z1\1X1_WALL_N2S2W0_LANDMARK_WITCH\1X1_WALL_N2S2W0_LANDMARK_WITCH_PB_A.LAYOUT,25000,True,True,False,40,19,21,99.8400,99.9240,1,18,0,0,ok
ACT3_Z2\1X1_WALL_N1S1E0_SPECIAL_THREESISTERS\1X1_WALL_N1S1E0_SPECIAL_THREESISTERS_PB_A.LAYOUT,44000,True,True,False,40,9,31,99.9091,99.9795,0,9,0,0,ok
ACT3_Z1\TEMPLATES\1X1_WALL_N2S2W0\1X1_WALL_N2S2W0_TEMPLATE.LAYOUT,50000,True,True,False,40,29,11,99.9200,99.9420,2,27,0,0,ok
ACT3_Z1\TEMPLATES\1X1_WALL_S0E1W1\1X1_WALL_S0E1W1_TEMPLATE.LAYOUT,50200,True,True,False,40,29,11,99.9203,99.9422,2,27,0,0,ok
DRAGON\1X1EXIT_E\1X1_EXIT_E_BB_A.LAYOUT,50200,True,True,False,40,4,36,99.9203,99.9920,3,1,0,0,ok
ACT2_Z1\TEMPLATES\1X1_CONVEX_N0S2E2W0\1X1_CONVEX_N0S2E2W0_TEMPLATE_A.LAYOUT,62750,True,True,False,40,25,15,99.9363,99.9602,2,23,0,0,ok
ACT3_Z2\1X1_WALL_S0E1W1_SPECIAL_THREESISTERS\1X1_WALL_S0E1W1_SPECIAL_THREESISTERS_LM_A.LAYOUT,31375,True,True,False,39,13,26,99.8757,99.9586,5,8,0,0,ok
CATACOMB\1X1EXIT_E\1X1_EXIT_E_BB_A.LAYOUT,50200,True,True,False,39,39,0,99.9223,99.9223,14,25,0,0,ok
CATACOMB\1X1ENTRANCE_W\1X1_ENTRANCE_W_JT_A.LAYOUT,48576,True,True,False,38,36,2,99.9218,99.9259,9,26,0,1,ok
ACT2_Z2\TEMPLATES\1X1_CONCAVE_N1E2\1X1CONCAVE_N1E2_TEMPLATE.LAYOUT,50850,True,True,False,38,6,32,99.9253,99.9882,0,6,0,0,ok
ACT2_Z2\TEMPLATES\1X1_CONCAVE_N2W2\1X1CONCAVE_N2W2_TEMPLATE.LAYOUT,50850,True,True,False,38,6,32,99.9253,99.9882,0,6,0,0,ok
ACT4_TOWN\1X1SINGLE_ROOM_A\ACT4_TOWN_LM_A.LAYOUT,56250,True,True,False,38,32,6,99.9324,99.9431,10,17,0,5,ok
DRAGON\1X1E\1X1_E_PB_A.LAYOUT,62750,True,True,False,38,17,21,99.9394,99.9729,6,8,0,3,ok
ESTHSHRINE\ESTHSHRINE_TEMPLATE.LAYOUT,82775,True,True,False,38,38,0,99.9541,99.9541,23,15,0,0,ok
CATACOMB\1X1SINGLE_ROOM_BOSS\THEGARDENOFTEARSDUNGEON.LAYOUT,106675,True,True,False,38,30,8,99.9644,99.9719,17,12,0,1,ok
DWARVENLAB\1X1ENTRANCE_E\1X1_ENTRANCE_E_LM_A.LAYOUT,45200,True,True,False,37,37,0,99.9181,99.9181,0,0,36,1,ok
CATACOMB\1X1ENTRANCE_N\1X1_ENTRANCE_N_LM_A.LAYOUT,56500,True,True,False,37,10,27,99.9345,99.9823,4,6,0,0,ok
DRAGON\1X1NEW\1X1_NEW_LM_A.LAYOUT,75250,True,True,False,37,2,35,99.9508,99.9973,0,2,0,0,ok
ACT3_Z2\1X1SINGLE_ROOM\WITCHBOSSISLAND.LAYOUT,30800,True,True,False,36,12,24,99.8831,99.9610,3,9,0,0,ok
MAINMENUS\1X1SINGLE_ROOM_TOWN4\MAINMENU_TOWN4_LM.LAYOUT,30800,True,True,False,36,30,6,99.8831,99.9026,17,8,0,5,ok
DRAGON\1X1N\1X1_N_PB_A.LAYOUT,44176,True,True,False,36,2,34,99.9185,99.9955,2,0,0,0,ok
DWARVENLAB\1X1EXIT_E\1X1_EXIT_E_LM_A.LAYOUT,50200,True,True,False,36,36,0,99.9283,99.9283,30,4,1,1,ok
DRAGON\1X1ENTRANCE_W\1X1_ENTRANCE_W_LM_A.LAYOUT,62100,True,True,False,36,9,27,99.9420,99.9855,2,7,0,0,ok
ACT3_Z1\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL\1X1_OPEN_N0S0E0W0_LANDMARK_SAWMILL_LM_A.LAYOUT,62750,True,True,False,36,36,0,99.9426,99.9426,10,13,0,13,ok
ACT3_Z1\1X1_SWAMP_N5S0E5W0\1X1_SWAMP_N5S0E5W0_LM_A.LAYOUT,62750,True,True,False,36,36,0,99.9426,99.9426,15,16,0,5,ok
DRAGON\1X1NE\1X1_NE_LM_A.LAYOUT,69000,True,True,False,36,8,28,99.9478,99.9884,7,1,0,0,ok
DRAGON_TOWER\1X1EXIT_S\1X1_EXIT_S_BB_A.LAYOUT,41250,True,True,False,35,11,24,99.9152,99.9733,0,11,0,0,ok
ACT3_Z1\1X1_SWAMP_N0S5E0W5\1X1_SWAMP_N0S5E0W5_LM_A.LAYOUT,62750,True,True,False,35,35,0,99.9442,99.9442,1,34,0,0,ok
CATACOMB\1X1NSE\1X1_NSE_PB_A.LAYOUT,69025,True,True,False,35,17,18,99.9493,99.9754,9,8,0,0,ok
DWARVENLAB\1X1EXIT_N\1X1_EXIT_N_PB_A.LAYOUT,30976,True,True,False,34,10,24,99.8902,99.9677,0,0,5,5,ok
VAULT\1X1ENTRANCE_N\1X1_ENTRANCE_N_LM_A.LAYOUT,56500,True,True,False,34,34,0,99.9398,99.9398,0,34,0,0,ok
DWARVENLAB\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_DWARVENLABBOSSROOM_A.LAYOUT,60300,True,True,False,34,34,0,99.9436,99.9436,28,0,0,6,ok
ACT2_Z2\TEMPLATES\1X1_WALL_N0E2W2_LAKE_SW_SE\1X1WALL_N0E2W2_LAKE_SW_SE_TEMPLATE.LAYOUT,62750,True,True,False,33,33,0,99.9474,99.9474,0,0,0,33,ok
CATACOMB\1X1NEW\1X1_NEW_LM_A.LAYOUT,60501,True,True,False,32,20,12,99.9471,99.9669,8,12,0,0,ok
ACT2_Z1\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_PB_B.LAYOUT,62750,True,True,False,32,32,0,99.9490,99.9490,10,22,0,0,ok
DRAGON\1X1NSE\1X1_NSE_PB_A.LAYOUT,69025,True,True,False,32,0,32,99.9536,100.0000,0,0,0,0,ok
DRAGON_TOWER\1X1NS\1X1_NS_LM_B.LAYOUT,69025,True,True,False,32,8,24,99.9536,99.9884,0,6,0,2,ok
DRAGON_TOWER\1X1ENTRANCE_N\1X1_ENTRANCE_N_PB_A.LAYOUT,37750,True,True,False,31,21,10,99.9179,99.9444,6,11,0,4,ok
DRAGON_TOWER\1X1EXIT_N\1X1_EXIT_N_PB_A.LAYOUT,34126,True,True,False,30,4,26,99.9121,99.9883,4,0,0,0,ok
CATACOMB\1X1ENTRANCE_S\1X1_ENTRANCE_S_JT_A.LAYOUT,37750,True,True,False,30,18,12,99.9205,99.9523,1,17,0,0,ok
CATACOMB\1X1ENTRANCE_E\1X1_ENTRANCE_E_BB_A.LAYOUT,62100,True,True,False,30,18,12,99.9517,99.9710,0,12,0,6,ok
CATACOMB\1X1SE\1X1_SE_BB_A.LAYOUT,75900,True,True,False,30,28,2,99.9605,99.9631,0,24,0,4,ok
DRAGON\1X1SINGLE_ROOM_BOSS\DRAGONTOWERBOSSROOM.LAYOUT,101250,True,True,False,30,23,7,99.9704,99.9773,8,7,0,8,ok
ACT3_Z1\1X1_CONCAVE_N2W2\1X1_CONCAVE_N2W2_LM_A.LAYOUT,12600,True,True,False,29,7,22,99.7698,99.9444,0,7,0,0,ok
CATACOMB\1X1ENTRANCE_S\1X1_ENTRANCE_S_LM_A.LAYOUT,22725,True,True,False,29,0,29,99.8724,100.0000,0,0,0,0,ok
DRAGON\1X1NS\1X1_NS_PB_A.LAYOUT,55275,True,True,False,29,12,17,99.9475,99.9783,0,4,0,8,ok
ACT3_Z1\1X1_SWAMP_N5S0E0W0\1X1_SWAMP_N5S0E0W0_LM_A.LAYOUT,62750,True,True,False,29,26,3,99.9538,99.9586,16,10,0,0,ok
CATACOMB\1X1NSW\1X1_NSW_BB_A.LAYOUT,69025,True,True,False,28,24,4,99.9594,99.9652,0,20,4,0,ok
DRAGON_TOWER\1X1EXIT_S\1X1_EXIT_S_LM_A.LAYOUT,61875,True,True,False,27,9,18,99.9564,99.9855,4,1,0,4,ok
ACT3_Z1\1X1_CONCAVE_N2W2\1X1_CONCAVE_N2W2_BB_A.LAYOUT,10100,True,True,False,26,19,7,99.7426,99.8119,6,8,0,5,ok
ACT3_Z2\1X1_CONCAVE_N2W2\1X1_CONCAVE_N2W2_BB_A.LAYOUT,10100,True,True,False,26,19,7,99.7426,99.8119,6,8,0,5,ok
DRAGON_TOWER\1X1ENTRANCE_N\1X1_ENTRANCE_N_LM_A.LAYOUT,30150,True,True,False,25,25,0,99.9171,99.9171,8,15,0,2,ok
VAULT\1X1ENTRANCE_N\1X1_ENTRANCE_N_PB_A.LAYOUT,56500,True,True,False,25,25,0,99.9558,99.9558,16,9,0,0,ok
CATACOMB\1X1SW\1X1_SW_JT_A.LAYOUT,62750,True,True,False,25,23,2,99.9602,99.9633,0,22,0,1,ok
ACT3_Z2\1X1SINGLE_ROOM\QUARRYMINE_LM_A.LAYOUT,37500,True,True,False,24,24,0,99.9360,99.9360,10,12,0,2,ok
CATACOMB\1X1ENTRANCE_E\1X1_ENTRANCE_E_PB_A.LAYOUT,43925,True,True,False,24,16,8,99.9454,99.9636,0,10,2,4,ok
DRAGON\1X1ENTRANCE_N\1X1_ENTRANCE_N_BB_A.LAYOUT,50250,True,True,False,24,15,9,99.9522,99.9701,11,4,0,0,ok
CATACOMB\1X1SE\1X1_SE_JT_A.LAYOUT,55200,True,True,False,24,24,0,99.9565,99.9565,12,12,0,0,ok
ACT3_Z1\1X1_CONCAVE_S2W1\1X1_CONCAVE_S2W1_PB_A.LAYOUT,10000,True,True,False,23,19,4,99.7700,99.8100,0,8,0,11,ok
DRAGON_TOWER\1X1NS\1X1_NS_PB_A.LAYOUT,34650,True,True,False,23,22,1,99.9336,99.9365,8,14,0,0,ok
DRAGON\1X1ENTRANCE_S\1X1_ENTRANCE_S_BB_A.LAYOUT,37500,True,True,False,23,23,0,99.9387,99.9387,22,1,0,0,ok
ACT2_Z2\TEMPLATES\1X1_CLIFF_CONCAVE_S2W1\1X1CLIFF_CONCAVE_S2W1_TEMPLATE.LAYOUT,52500,True,True,False,23,0,23,99.9562,100.0000,0,0,0,0,ok
CATACOMB\1X1SEW\1X1_SEW_PB_A.LAYOUT,60200,True,True,False,23,13,10,99.9618,99.9784,0,2,2,9,ok
DWARVENLAB\1X1SE\1X1_SE_PB_A.LAYOUT,62750,True,True,False,23,10,13,99.9633,99.9841,0,0,4,6,ok
